2025/10/05 07:16:25 [crit] 51949#51949: *388 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 162.158.106.183, server: py-sites.com, request: "GET /file5.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/file5.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:25 [crit] 51949#51949: *384 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.69.165.15, server: py-sites.com, request: "GET /333.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/333.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:25 [crit] 51949#51949: *391 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.71.124.190, server: py-sites.com, request: "GET /file15.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/file15.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:25 [crit] 51949#51949: *358 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 104.23.175.142, server: py-sites.com, request: "GET /atomlib.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/atomlib.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:26 [crit] 51949#51949: *356 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.69.176.58, server: py-sites.com, request: "GET /aa2.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/aa2.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:26 [crit] 51949#51949: *395 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.70.208.29, server: py-sites.com, request: "GET /gfile.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/gfile.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:26 [crit] 51949#51949: *377 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 162.158.108.142, server: py-sites.com, request: "GET /nfile.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/nfile.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:26 [crit] 51949#51949: *367 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 108.162.226.174, server: py-sites.com, request: "GET /cabs.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/cabs.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:26 [crit] 51949#51949: *371 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.70.142.22, server: py-sites.com, request: "GET /usep.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/usep.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:26 [crit] 51949#51949: *384 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.69.165.15, server: py-sites.com, request: "GET /abcd.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/abcd.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:27 [crit] 51949#51949: *358 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 104.23.175.142, server: py-sites.com, request: "GET /file32.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/file32.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:27 [crit] 51949#51949: *377 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 162.158.108.142, server: py-sites.com, request: "GET /ilex.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/ilex.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:27 [crit] 51949#51949: *354 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.70.188.82, server: py-sites.com, request: "GET /hk.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/hk.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:27 [crit] 51949#51949: *362 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.68.164.146, server: py-sites.com, request: "GET /file1.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/file1.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:27 [crit] 51949#51949: *405 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.68.164.15, server: py-sites.com, request: "GET /rrr.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/rrr.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:28 [crit] 51949#51949: *369 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 162.158.170.226, server: py-sites.com, request: "GET /vee.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/vee.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:28 [crit] 51949#51949: *364 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.69.176.88, server: py-sites.com, request: "GET /222.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/222.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:28 [crit] 51949#51949: *364 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.69.176.88, server: py-sites.com, request: "GET /fffff.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/fffff.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:28 [crit] 51949#51949: *371 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.70.142.22, server: py-sites.com, request: "GET /cool.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/cool.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:28 [crit] 51949#51949: *375 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 162.158.88.30, server: py-sites.com, request: "GET /cfile.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/cfile.php", host: "admin-filament.dev-vue.com"
